Customer_ID,First_Name,Last_Name,Gender,Age,State,Join_Date,Has_Loan,Loan_Amount,Business_Type,Pay_On_Time
CUST00292,Mary,Martinez,Other,50.0,IL,2010-10-03,False,0.0,Big,Yes
CUST00087,Jennifer,Martinez,Other,57.0,IL,2018-05-30,False,0.0,Small,Yes
CUST00403,John,Williams,Female,42.0,MI,2020-02-05,False,0.0,Small,Yes
CUST00311,Patricia,Williams,Other,41.0,NC,2013-11-28,True,39791.05,Big,No
CUST00979,Robert,Brown,Other,35.0,IL,2005-06-25,True,56385.09,Small,Yes
CUST00047,Mary,Garcia,Male,79.0,NC,2016-07-23,True,71590.57,Large,Yes
CUST00786,Patricia,Garcia,Other,36.0,PA,2006-01-04,False,0.0,Big,Yes
CUST00507,Mary,Rodriguez,,43.0,NY,2010-07-13,True,14310.87,Large,No
CUST00267,Linda,Smith,Female,69.0,IL,2010-02-22,False,0.0,Big,No
CUST00750,Patricia,Rodriguez,Male,52.0,NC,2007-10-04,False,0.0,Big,No
CUST00182,Patricia,Jones,Other,72.0,MI,2011-09-04,True,5745.78,Small,No
CUST00414,Michael,Jones,Female,53.0,MI,2013-09-09,True,58393.43,Big,Yes
CUST00376,William,Garcia,Other,150.0,TX,2019-08-21,False,0.0,Big,No
CUST00831,Patricia,Jones,,75.0,PA,2012-01-11,True,38095.68,Big,Yes
CUST00802,Elizabeth,Smith,Male,,TX,2015-09-28,True,94346.26,Large,No
CUST00582,Linda,Rodriguez,,57.0,PA,2019-09-30,False,0.0,Large,No
CUST00238,William,Johnson,Other,50.0,GA,2007-10-21,True,8707.74,Small,Yes
CUST00161,Robert,Williams,Other,65.0,GA,2015-02-20,False,0.0,Large,Yes
CUST00958,John,Williams,Other,45.0,TX,2008-06-25,True,97972.37,Big,No
CUST00535,James,Davis,Female,33.0,CA,2007-08-02,True,51187.09,Big,Yes
CUST00732,Elizabeth,Rodriguez,Female,70.0,GA,2020-10-03,False,0.0,Small,
CUST00790,James,Rodriguez,Male,45.0,PA,2014-07-23,False,0.0,Big,Yes
CUST00355,Elizabeth,Martinez,Other,59.0,TX,2017-07-16,True,4244.17,Large,Yes
CUST00084,James,Williams,Male,34.0,CA,2013-09-11,False,0.0,Big,Yes
CUST00838,Michael,Rodriguez,Other,30.0,PA,2013-11-25,True,,Big,Yes
CUST00048,Michael,Martinez,Female,64.0,OH,2005-10-04,False,0.0,Small,No
CUST00338,Linda,Garcia,Male,24.0,FL,2020-03-03,True,76637.48,Small,No
CUST00334,Patricia,Davis,Male,20.0,GA,2020-12-06,False,0.0,Small,Yes
CUST00634,Michael,Williams,Male,39.0,PA,2005-09-28,True,49936.25,Large,No
CUST00876,Robert,Smith,Female,79.0,FL,2014-07-07,True,4382.69,Small,No
CUST00501,John,Jones,Male,39.0,PA,2006-06-04,True,61673.46,Small,No
CUST00727,Patricia,Jones,Female,68.0,MI,2012-10-03,False,0.0,Large,Yes
CUST00468,Mary,Garcia,Other,52.0,NY,2022-07-26,True,98111.14,Small,Yes
CUST00964,Elizabeth,Rodriguez,Female,71.0,GA,2021-10-08,True,,Large,Yes
CUST00961,Linda,Williams,Male,58.0,IL,2006-09-02,False,0.0,Small,No
CUST00441,Robert,Davis,Male,71.0,OH,2014-12-25,True,98521.97,Big,Yes
CUST00856,Michael,Miller,Other,69.0,NY,2013-07-02,True,Ten Thousand,Large,Yes
CUST00325,Mary,Johnson,Other,33.0,GA,2015-04-17,False,0.0,Large,Yes
CUST00220,Michael,Martinez,Male,79.0,IL,2014-11-17,False,0.0,Small,No
CUST00922,Jennifer,Williams,Male,74.0,MI,2009-02-27,True,9973.07,Large,No
CUST00973,Patricia,Brown,Female,46.0,NY,2010-04-05,False,0.0,Big,No
CUST00827,Michael,Davis,Male,64.0,PA,2007-06-02,True,24159.97,Small,No
CUST00014,Mary,Miller,Female,28.0,OH,2021-10-26,True,86315.15,Small,Yes
CUST00836,Robert,Martinez,Male,24.0,OH,2013-05-21,True,17669.73,Big,No
CUST00018,Elizabeth,Brown,Male,57.0,TX,2005-12-31,True,5532.87,Large,Yes
CUST00455,Robert,Jones,Other,65.0,CA,2014-01-20,True,69043.8,Large,No
CUST00825,Mary,Garcia,Other,,PA,2009-03-18,True,87018.36,Large,Yes
CUST00262,John,Williams,Male,71.0,FL,2018-10-27,False,0.0,Large,No
CUST00669,Elizabeth,Davis,Other,75.0,PA,2020-09-13,True,71901.38,Small,No
CUST00129,James,Smith,Male,46.0,MI,2012-08-12,False,0.0,Big,No
CUST00064,Robert,Miller,Other,42.0,OH,2006-06-26,False,0.0,Large,Yes
CUST00883,Elizabeth,Johnson,,75.0,CA,2012-07-24,True,71278.36,Large,No
CUST00785,Robert,Martinez,Other,58.0,MI,2021-07-09,True,42951.83,Big,Yes
CUST00955,Patricia,Davis,Other,75.0,FL,2013-03-14,False,0.0,Small,Yes
CUST00153,William,Williams,Other,58.0,MI,2022-12-09,False,0.0,Large,No
CUST00095,Linda,Davis,Female,71.0,GA,2007-06-29,False,0.0,Large,Yes
CUST00638,Mary,Rodriguez,Male,45.0,TX,2008-10-22,False,0.0,Big,No
CUST00299,Patricia,Davis,Other,43.0,NC,2015-04-07,False,0.0,Big,Yes
CUST00306,Elizabeth,Johnson,Female,28.0,CA,2006-01-22,True,36363.25,Small,
CUST00213,William,Rodriguez,Female,76.0,NY,2022-04-20,False,0.0,Large,Yes
CUST00126,William,Jones,Other,77.0,OH,2020-07-27,False,0.0,Small,Yes
CUST00377,James,Rodriguez,Other,58.0,TX,2022-12-13,False,0.0,Large,Yes
CUST00819,John,Johnson,Female,75.0,CA,2018-08-27,True,63317.2,Large,Yes
CUST00844,Mary,Jones,Other,75.0,MI,2013-10-03,True,8076.58,Small,No
CUST00427,Jennifer,Miller,Male,50.0,CA,2011-04-15,True,62273.29,Small,No
CUST00089,Robert,Martinez,Other,19.0,TX,2006-02-18,False,0.0,Small,No
CUST00043,Robert,Williams,Other,77.0,GA,2014-12-17,False,0.0,Small,Yes
CUST00008,William,Rodriguez,Other,38.0,PA,2021-08-13,False,0.0,Small,Yes
CUST00415,James,Garcia,Other,50.0,MI,2005-08-04,True,,Big,Yes
CUST00575,John,Johnson,Male,62.0,FL,2013-03-28,False,0.0,Big,Yes
CUST00180,Patricia,Davis,Other,22.0,MI,2021-02-21,True,92260.22,Big,No
CUST00850,Patricia,Davis,Male,36.0,NY,2013-09-04,True,52009.99,Large,Yes
CUST00914,Linda,Johnson,Other,38.0,TX,2012-03-18,True,89564.58,Big,Yes
CUST00995,Robert,Garcia,Female,,NC,2011-08-24,False,0.0,Small,Yes
CUST00934,James,Rodriguez,Other,20.0,IL,2019-05-21,True,90178.7,Big,Yes
CUST00447,Jennifer,Martinez,Other,47.0,GA,2009-10-24,True,99971.3,Large,Yes
CUST00719,Elizabeth,Davis,Female,43.0,PA,2016-11-28,False,0.0,Small,Yes
CUST00329,William,Miller,Other,77.0,TX,2012-07-08,True,75596.91,Small,No
CUST00104,Robert,Johnson,Male,31.0,PA,2019-05-10,False,0.0,Small,Yes
CUST00045,Linda,Davis,Male,32.0,OH,2021-03-27,True,90681.68,Large,No
CUST00329,William,Miller,Other,77.0,TX,2012-07-08,True,65730.44,Small,No
CUST00045,Linda,Davis,Male,32.0,OH,2021-03-27,True,17963.17,Big,No
CUST00059,Robert,Johnson,Female,38.0,MI,2011-05-01,False,0.0,Big,No
CUST00820,John,Garcia,Other,22.0,NY,2009-01-21,True,,Large,No
CUST00668,Mary,Martinez,Male,27.0,FL,2022-11-22,True,8914.54,Big,No
CUST00048,Michael,Martinez,Female,64.0,OH,2005-10-04,False,0.0,Large,No
CUST00857,Linda,Jones,Female,34.0,MI,2019-11-21,False,,Large,No
CUST00069,Jennifer,Jones,Other,26.0,FL,2005-01-25,False,0.0,Big,Yes
CUST00009,Mary,Davis,Other,56.0,IL,2015-05-31,True,73231.17,Small,No
CUST00097,Linda,Davis,Female,35.0,NC,2016-01-28,False,0.0,Big,No
CUST00234,Mary,Smith,Other,45.0,NC,2008-01-30,False,0.0,Small,No
CUST00634,Michael,Williams,Male,39.0,PA,2005-09-28,True,65429.99,Big,Yes
CUST00206,Jennifer,Johnson,Male,32.0,NC,2022-06-02,False,0.0,Big,Yes
CUST00782,Robert,Garcia,Other,53.0,NY,2013-09-07,False,0.0,Small,Yes
CUST00612,Linda,Martinez,Female,49.0,NC,2017-09-22,False,0.0,Big,No
CUST00162,Patricia,Jones,Other,72.0,MI,2021-07-22,False,0.0,Small,No
CUST00514,James,Williams,Female,65.0,NC,2012-09-02,True,50257.92,Large,Yes
CUST00913,William,Davis,Other,71.0,NC,2020-10-04,False,0.0,Large,Yes
CUST00913,William,Davis,Other,71.0,NC,2020-10-04,False,0.0,Big,No
CUST00095,Linda,Davis,Female,71.0,GA,2007-06-29,False,0.0,Small,No
CUST00559,Linda,Davis,Male,23.0,CA,2006-09-21,True,79137.03,Big,Yes
CUST00461,Patricia,Williams,Female,61.0,OH,2021-12-16,False,0.0,Small,No
CUST00443,Mary,Jones,Other,44.0,OH,2022-05-25,False,0.0,Small,Yes
CUST00854,John,Garcia,Other,18.0,MI,2022-02-22,False,0.0,Large,Yes
CUST00608,Michael,Garcia,Other,75.0,IL,2022-05-14,True,60348.58,Small,Yes
CUST00728,Jennifer,Brown,Female,58.0,MI,2015-09-13,False,0.0,Small,Yes
CUST00477,John,Martinez,Female,48.0,PA,2005-12-23,False,0.0,Big,Yes
CUST00810,Robert,Davis,Female,74.0,CA,2014-05-01,False,0.0,Large,No
CUST00060,Mary,Brown,Male,26.0,CA,2012-10-12,True,12723.88,Large,Yes
CUST00764,Linda,Rodriguez,Male,72.0,IL,2017-10-22,True,77170.39,Small,Yes
CUST00096,Michael,Jones,Male,46.0,FL,2005-07-07,False,0.0,Large,Yes
CUST00668,Mary,Martinez,Male,27.0,FL,2022-11-22,True,42138.0,Small,Yes
CUST00953,Linda,Johnson,Other,43.0,TX,2018-06-18,True,6224.72,Small,Yes
CUST00416,Linda,Martinez,Other,21.0,MI,2009-09-20,True,,Big,No
CUST00450,William,Brown,Male,64.0,MI,2020-06-08,False,0.0,Small,No
CUST01000,James,Smith,Female,66.0,FL,2015-07-24,False,0.0,Big,No
CUST00653,Patricia,Smith,Other,56.0,FL,2005-10-06,True,66626.8,Small,Yes
CUST00843,Elizabeth,Garcia,Male,44.0,FL,2019-01-19,False,0.0,Big,Yes
CUST00669,Elizabeth,Davis,Other,75.0,PA,2020-09-13,True,43384.37,Large,No
CUST00261,James,Williams,Female,76.0,FL,2015-08-30,True,42453.63,Large,Yes
CUST00161,Robert,Williams,Other,65.0,GA,2015-02-20,False,0.0,Small,Yes
CUST00013,James,Rodriguez,Other,28.0,PA,2020-11-24,True,75837.37,Big,No
CUST00108,Michael,Jones,Female,25.0,TX,2020-10-25,True,87602.77,Small,No
CUST00963,James,Miller,Female,44.0,GA,2016-04-13,False,0.0,Big,Yes
CUST00454,Patricia,Jones,Other,78.0,FL,2006-05-08,True,57230.5,Big,No
CUST00455,Robert,Jones,Other,65.0,CA,2014-01-20,True,38498.43,Small,Yes
CUST00742,William,Martinez,Male,74.0,FL,2011-12-12,True,94281.84,Big,No
CUST00491,Michael,Johnson,Male,48.0,MI,2014-12-22,False,0.0,Small,No
CUST00777,Linda,Garcia,Male,39.0,CA,2016-09-27,True,87737.12,Small,Yes
CUST00382,James,Brown,Male,20.0,OH,2006-05-31,True,57900.09,Big,Yes
CUST00934,James,Rodriguez,Other,20.0,IL,2019-05-21,True,42883.0,Big,Yes
CUST00057,James,Smith,Female,68.0,PA,2013-11-09,True,25609.93,Large,No
CUST00380,John,Jones,,65.0,IL,2019-05-11,True,48002.26,Big,Yes
CUST00679,Mary,Williams,Male,41.0,NC,2010-06-11,True,60491.36,Big,Yes
CUST00381,William,Martinez,Female,33.0,NY,2008-05-26,True,25900.17,Big,No
CUST00803,Robert,Brown,Female,69.0,CA,2018-09-07,True,18026.17,Big,No
CUST00735,James,Jones,Other,28.0,GA,2012-09-01,False,0.0,Small,Yes
CUST00666,John,Brown,Male,69.0,NY,2009-08-01,False,0.0,Small,No
CUST00598,William,Rodriguez,Other,54.0,OH,2012-11-11,True,59482.08,Large,No
CUST00410,Patricia,Davis,Male,52.0,IL,2014-07-16,True,43418.59,Large,No
CUST00819,John,Johnson,Female,75.0,CA,2018-08-27,True,27642.8,Small,No
CUST00792,John,Williams,Other,48.0,MI,2016-06-05,True,91711.2,Small,No
CUST00345,Robert,Johnson,Other,57.0,IL,2021-12-21,False,0.0,Large,Yes
CUST00958,John,Williams,Other,45.0,TX,2008-06-25,True,13539.13,Large,No
CUST00882,Elizabeth,Davis,Female,79.0,CA,2022-09-30,False,0.0,Small,No
CUST00402,Patricia,Johnson,Male,52.0,TX,2005-01-26,False,0.0,Large,No
CUST00222,Mary,Jones,Female,70.0,NC,2021-03-02,False,0.0,Small,Yes
CUST00363,James,Smith,Female,69.0,NC,2013-04-19,True,10150.88,Small,No
CUST00939,Jennifer,Williams,Male,29.0,OH,2017-07-13,False,0.0,Small,Yes
CUST00328,Patricia,Brown,Other,37.0,CA,2015-01-24,False,0.0,Small,No
CUST00488,Robert,Martinez,Female,35.0,TX,2006-09-12,True,70074.05,Large,Yes
CUST00250,James,Johnson,Other,25.0,GA,2016-02-25,False,0.0,Big,No
CUST00054,Elizabeth,Garcia,Male,74.0,TX,2006-11-27,False,0.0,Big,No
CUST00680,Robert,Jones,Other,33.0,NC,2016-02-12,True,7121.06,Big,Yes
CUST00254,Patricia,Brown,Female,54.0,MI,2006-02-01,False,0.0,Large,No
CUST00448,Michael,Smith,Other,50.0,TX,2021-10-30,False,0.0,Large,Yes
CUST00626,James,Jones,Male,46.0,OH,2016-07-09,True,55701.18,Small,No
CUST00756,Linda,Smith,Male,49.0,OH,2022-09-05,False,0.0,Large,Yes
CUST00361,Linda,Garcia,Male,65.0,MI,2017-02-13,False,0.0,Small,No
CUST00970,William,Williams,Female,30.0,PA,2019-01-14,False,0.0,Big,No
CUST00237,Patricia,Brown,Other,79.0,CA,2012-02-01,False,0.0,Big,No
CUST00579,Michael,Brown,Male,64.0,MI,2021-06-02,True,29933.23,Large,No
CUST00174,William,Johnson,Other,52.0,NY,2015-05-26,True,90399.82,Big,No
CUST00862,Patricia,Rodriguez,Male,53.0,TX,2018-03-15,True,11437.82,Small,Yes
CUST00312,Jennifer,Jones,Male,22.0,OH,2018-08-20,True,49545.82,Small,No
CUST00632,Jennifer,Brown,Other,68.0,OH,2017-07-07,False,0.0,Large,No
CUST00206,Jennifer,Johnson,Male,32.0,NC,2022-06-02,False,0.0,Small,Yes
CUST00877,John,Martinez,Male,20.0,FL,2005-05-08,False,0.0,Small,Yes
CUST00915,Robert,Garcia,Male,28.0,PA,2022-04-11,False,0.0,Big,No
CUST00241,Michael,Brown,Female,44.0,OH,2014-03-29,True,96888.79,Small,No
CUST00500,Linda,Miller,Male,64.0,GA,2019-09-11,False,0.0,Big,Yes
CUST00865,Linda,Williams,,48.0,PA,2016-02-14,False,0.0,Big,Yes
CUST00287,John,Martinez,Female,45.0,FL,2005-08-23,False,0.0,Big,No
CUST00494,Jennifer,Brown,Male,20.0,NY,2008-07-20,True,3860.9,Small,No
CUST00293,Elizabeth,Smith,Male,18.0,OH,2009-08-01,True,22309.63,Small,No
CUST00674,Michael,Rodriguez,Other,73.0,IL,2020-06-05,True,74751.78,Small,No
CUST00453,Elizabeth,Williams,Male,77.0,IL,2014-08-01,True,10924.86,Large,No
CUST00107,Elizabeth,Martinez,,32.0,CA,2019-03-14,True,28993.89,Big,No
CUST00706,Linda,Brown,Male,61.0,TX,2019-01-29,False,0.0,Big,Yes
CUST00560,Patricia,Martinez,Other,32.0,NY,2009-06-18,False,0.0,Big,No
CUST00977,John,Johnson,Male,78.0,GA,2017-11-27,False,0.0,Big,No
CUST00684,James,Rodriguez,Female,45.0,TX,2020-06-01,True,12227.96,Small,Yes
CUST00424,James,Johnson,Other,24.0,FL,2010-08-15,True,24893.25,Small,No
CUST00087,Jennifer,Martinez,Other,57.0,IL,2018-05-30,False,0.0,Large,Yes
CUST00137,John,Brown,Male,18.0,FL,2019-03-01,True,78196.51,Large,Yes
CUST00011,Michael,Garcia,Female,36.0,MI,2017-11-13,True,60355.32,Big,No
CUST00416,Linda,Martinez,Other,,MI,2009-09-20,True,8798.0,Small,Yes
CUST00044,James,Johnson,Other,33.0,MI,2013-02-01,True,77155.33,Small,Yes
CUST00070,Patricia,Smith,Female,43.0,NC,2009-04-22,True,69922.07,Big,Yes
CUST00137,John,Brown,Male,18.0,FL,2019-03-01,True,16520.23,Large,Yes
CUST00850,Patricia,Davis,Male,36.0,NY,2013-09-04,True,91212.77,Small,No
CUST00844,Mary,Jones,Other,75.0,MI,2013-10-03,True,72720.25,Large,No
CUST00377,James,Rodriguez,Other,58.0,TX,2022-12-13,False,0.0,Small,Yes
CUST00969,James,Jones,Female,37.0,NY,2007-12-28,False,0.0,Small,Yes
CUST00192,Mary,Garcia,Other,30.0,IL,2021-07-18,False,0.0,Small,Yes
CUST00095,Linda,Davis,Female,71.0,GA,2007-06-29,False,0.0,Large,No
CUST00396,Mary,Garcia,Female,37.0,MI,2009-04-02,False,0.0,Big,No
CUST00997,Jennifer,Smith,Other,35.0,NC,2013-02-10,True,22064.26,Large,No
CUST00519,Linda,Brown,Other,43.0,GA,2016-08-03,True,72771.79,Big,Yes
CUST00188,Linda,Davis,Male,32.0,NY,2017-12-12,True,8215.14,Large,Yes
CUST00654,John,Miller,Male,53.0,GA,2013-01-03,True,10930.6,Large,Yes
CUST00156,Jennifer,Rodriguez,Female,26.0,OH,2011-04-27,True,11813.88,Big,Yes
CUST00754,Elizabeth,Jones,Other,66.0,NC,2006-05-24,True,1079.76,Big,No
CUST00518,Mary,Jones,Other,72.0,TX,2013-07-13,False,0.0,Small,No
CUST00839,Robert,Jones,Other,57.0,NY,2019-08-05,True,1490.74,Small,No
CUST00600,Elizabeth,Jones,Male,70.0,TX,2006-10-23,True,45377.86,Big,No
CUST00516,Linda,Johnson,Female,46.0,IL,2022-01-28,False,0.0,Large,No
CUST00712,Patricia,Garcia,Other,19.0,OH,2014-12-22,True,88929.44,Small,No
CUST00368,James,Johnson,Male,65.0,TX,2019-03-07,False,0.0,Small,Yes
CUST00683,Elizabeth,Garcia,Female,66.0,GA,2016-03-06,True,26356.35,Large,Yes
CUST00002,James,Jones,Other,69.0,MI,2018-03-04,False,0.0,Small,No
CUST00486,William,Garcia,Male,50.0,TX,2020-02-01,True,22501.1,Small,No
CUST00521,Elizabeth,Martinez,Male,67.0,NC,2022-01-09,True,78445.75,Large,No
CUST00521,Elizabeth,Martinez,Male,67.0,NC,2022-01-09,True,40071.47,Large,No
CUST00925,Jennifer,Rodriguez,Female,58.0,CA,2012-02-14,False,0.0,Big,No
CUST00295,Patricia,Jones,Male,79.0,GA,2010-10-02,True,68466.82,Big,Yes
CUST00704,Elizabeth,Rodriguez,Male,27.0,TX,2014-11-09,False,0.0,Small,Yes
CUST00114,Mary,Miller,Female,57.0,NC,2019-01-20,True,40183.06,Large,No
CUST00944,William,Miller,Other,55.0,CA,2019-03-07,False,0.0,Small,Yes
CUST00610,Michael,Miller,Female,64.0,CA,2022-09-19,False,0.0,Small,No
CUST00011,Michael,Garcia,Female,36.0,MI,2017-11-13,True,38512.66,Large,No
CUST00362,Robert,Miller,Other,74.0,FL,2016-10-30,False,0.0,Large,Yes
CUST00239,Linda,Davis,Female,18.0,NC,2020-07-13,True,79805.39,Large,No
CUST00907,James,Brown,Other,49.0,TX,2011-09-01,False,0.0,Large,Yes
CUST00472,Michael,Miller,Female,41.0,TX,2012-07-06,False,0.0,Big,No
CUST00351,William,Garcia,Other,67.0,IL,2021-11-08,False,0.0,Large,No
CUST00684,James,Rodriguez,Female,45.0,TX,2020-06-01,True,24921.9,Small,Yes
CUST00211,Linda,Davis,Other,49.0,GA,2015-05-29,False,0.0,Small,Yes
CUST00037,Mary,Johnson,Female,42.0,NY,2011-12-03,True,63707.63,Large,Yes
CUST00568,Jennifer,Davis,Other,77.0,IL,2005-04-26,False,0.0,Large,No
CUST00069,Jennifer,Jones,Other,26.0,FL,2005-01-25,False,0.0,Large,Yes
CUST00041,Jennifer,Williams,Male,59.0,GA,2018-01-31,True,28986.32,Large,Yes
CUST00388,John,Smith,Female,41.0,CA,2010-01-22,True,72264.31,Small,No
CUST00095,Linda,Davis,Female,71.0,GA,2007-06-29,False,0.0,Big,Yes
CUST00886,Mary,Rodriguez,Female,25.0,OH,2008-11-16,False,0.0,Big,Yes
CUST00674,Michael,Rodriguez,Other,73.0,IL,2020-06-05,True,,Big,Yes
CUST00074,John,Jones,Male,45.0,MI,2016-08-07,True,42388.48,Small,Yes
CUST00118,John,Miller,Other,35.0,PA,2011-12-31,False,0.0,Large,No
CUST00662,John,Rodriguez,Female,71.0,MI,2006-12-01,True,3164.02,Large,No
CUST00756,Linda,Smith,Male,49.0,OH,2022-09-05,False,0.0,Small,No
CUST00258,Linda,Martinez,Other,61.0,NY,2017-02-11,True,79680.66,Small,Yes
CUST00198,Elizabeth,Miller,Other,78.0,CA,2008-01-12,True,62061.05,Large,Yes
CUST00338,Linda,Garcia,Male,24.0,FL,2020-03-03,True,45198.92,Small,Yes
CUST00352,John,Williams,Other,40.0,FL,2020-06-18,True,94899.04,Big,Yes
CUST00660,Robert,Davis,Other,75.0,NY,2007-04-05,True,25906.27,Small,Yes
CUST00134,Mary,Martinez,Male,24.0,OH,2006-03-13,False,0.0,Big,Yes
CUST00089,Robert,Martinez,Other,19.0,TX,2006-02-18,False,0.0,Big,Yes
CUST00747,James,Martinez,Male,41.0,OH,2014-07-27,True,26303.25,Big,No
CUST00978,Linda,Jones,Other,23.0,GA,2022-07-16,True,78064.97,Small,No
CUST00218,Patricia,Johnson,Male,59.0,IL,2019-04-18,False,0.0,Small,Yes
CUST00919,Linda,Rodriguez,Female,52.0,CA,2014-03-21,True,29863.36,Big,No
CUST00942,William,Johnson,Male,33.0,GA,2020-03-25,False,0.0,Small,Yes
CUST00513,James,Garcia,Female,71.0,IL,2015-01-20,True,39039.17,Small,Yes
CUST00178,Elizabeth,Rodriguez,Female,20.0,OH,2019-04-05,True,10537.61,Small,Yes
CUST00797,Robert,Johnson,Other,33.0,NC,2018-02-18,False,0.0,Big,No
CUST00303,Elizabeth,Davis,Female,72.0,GA,2010-06-29,True,93307.57,Big,Yes
CUST00747,James,Martinez,Male,41.0,OH,2014-07-27,True,48836.18,Large,No
CUST00113,Linda,Brown,Other,79.0,FL,2009-02-06,False,0.0,Small,No
CUST00088,Michael,Miller,Other,21.0,OH,2018-10-17,True,52212.36,Big,Yes
CUST00550,William,Smith,Male,79.0,FL,2010-12-17,True,30212.37,Big,No
CUST00366,Robert,Jones,Other,19.0,CA,2013-07-14,False,0.0,Big,Yes
CUST00181,William,Garcia,Other,43.0,NY,2021-08-01,True,63651.65,Small,Yes
CUST00521,Elizabeth,Martinez,Male,67.0,NC,2022-01-09,True,60038.47,Large,Yes
CUST00768,Patricia,Rodriguez,Other,52.0,PA,2011-04-12,False,0.0,Small,Yes
CUST00931,Robert,Davis,Female,70.0,NC,2011-08-12,False,0.0,Big,Yes
CUST00027,Robert,Miller,Female,55.0,FL,2018-07-07,False,0.0,Big,No
CUST00669,Elizabeth,Davis,Other,75.0,PA,2020-09-13,True,3595.8,Small,No
CUST00655,Linda,Garcia,Male,50.0,IL,2006-08-04,False,0.0,Big,No
CUST00415,James,Garcia,Other,50.0,MI,2005-08-04,True,80356.4,Small,Yes
CUST00180,Patricia,Davis,Other,22.0,MI,2021-02-21,True,70860.54,Small,No
CUST00373,Linda,Davis,Other,49.0,FL,2006-05-04,False,0.0,Small,No
CUST00031,Jennifer,Williams,Male,50.0,OH,2019-01-20,False,0.0,Large,No
CUST00926,Mary,Brown,Female,66.0,TX,2018-10-25,True,96608.7,Large,No
CUST00828,Elizabeth,Davis,Female,29.0,OH,2017-01-26,False,0.0,Big,
CUST00996,Michael,Martinez,Female,18.0,OH,2005-03-14,True,63331.89,Large,Yes
CUST00374,William,Brown,Male,76.0,OH,2011-01-14,True,36531.71,Big,No
CUST00170,William,Brown,Female,39.0,TX,2008-06-18,True,73925.87,Big,No
CUST00687,Michael,Johnson,Female,37.0,CA,2013-11-15,False,0.0,Large,Yes
CUST00035,Jennifer,Johnson,Female,78.0,FL,2012-07-30,True,13825.34,Large,No
CUST00861,James,Garcia,Other,21.0,MI,2005-01-19,True,50599.94,Big,No
CUST00143,William,Jones,Male,34.0,NY,2020-03-28,False,0.0,Small,No
CUST00072,Mary,Garcia,Female,19.0,NC,2013-02-06,False,0.0,Big,Yes
CUST00119,Michael,Martinez,Other,64.0,NC,2019-10-24,True,9939.31,Big,No
CUST00488,Robert,Martinez,Female,35.0,TX,2006-09-12,True,5378.64,Small,Yes
CUST00185,Jennifer,Garcia,Male,44.0,NY,2021-04-18,True,14714.03,Small,Yes
CUST00668,Mary,Martinez,Male,27.0,FL,2022-11-22,True,57639.66,Large,No
CUST00529,Mary,Davis,Male,53.0,IL,2011-01-27,True,42937.42,Small,Yes
CUST00208,William,Rodriguez,Other,46.0,OH,2018-10-04,False,0.0,Big,Yes
CUST00650,James,Martinez,Female,43.0,TX,2005-10-17,False,0.0,Large,Yes
CUST00980,William,Rodriguez,Female,68.0,FL,2019-06-22,False,0.0,Small,No
CUST00617,Michael,Garcia,Female,57.0,MI,2007-05-24,False,0.0,Small,Yes
CUST00165,Elizabeth,Garcia,Male,41.0,MI,2017-03-08,False,0.0,Small,No
CUST00795,James,Williams,Male,75.0,FL,2008-07-17,True,48375.8,Big,No
CUST00745,Linda,Johnson,Male,54.0,NC,2016-07-01,False,0.0,Large,Yes
CUST00761,William,Miller,Other,54.0,MI,2011-11-30,True,98171.98,Big,Yes
CUST00919,Linda,Rodriguez,Female,52.0,CA,2014-03-21,True,52613.3,Small,No
CUST00881,Robert,Garcia,Male,45.0,TX,2021-03-09,True,46017.44,Large,Yes
CUST00981,Robert,Jones,Other,22.0,IL,2012-05-28,True,56441.71,Small,Yes
CUST00762,Jennifer,Williams,Female,29.0,FL,2010-10-22,True,8200.21,Large,No
CUST00327,William,Rodriguez,Male,20.0,CA,2010-11-22,True,59426.47,Small,Yes
CUST00685,Jennifer,Johnson,Other,49.0,NY,2017-05-13,False,0.0,Large,No
CUST00505,Elizabeth,Williams,Female,59.0,NY,2011-12-01,False,0.0,Small,Yes
CUST00379,Mary,Johnson,Female,,PA,2008-01-08,False,0.0,Large,Yes
CUST00117,John,Brown,Other,62.0,NY,2021-07-22,False,0.0,Big,Yes
CUST00253,Mary,Martinez,Other,79.0,FL,2012-08-20,True,98972.13,Large,No
CUST00488,Robert,Martinez,Female,35.0,TX,2006-09-12,True,29746.02,Small,No
CUST00332,Jennifer,Miller,Male,36.0,TX,2015-04-23,True,22056.85,Small,Yes
CUST00484,Robert,Miller,Female,49.0,CA,2010-06-25,True,93493.79,Large,No
CUST00822,Robert,Miller,Male,40.0,NY,2006-03-28,False,0.0,Big,Yes
CUST00766,Robert,Johnson,Other,40.0,GA,2008-09-25,False,0.0,Large,No
CUST00075,William,Garcia,Male,64.0,FL,2009-11-03,True,74664.91,Big,Yes
CUST00698,Linda,Davis,Male,54.0,TX,2005-07-25,True,73078.34,Big,No
CUST00086,James,Johnson,Female,67.0,TX,2014-02-19,False,0.0,Small,Yes
CUST00945,Linda,Davis,Female,29.0,PA,2011-12-31,False,0.0,Big,Yes
CUST00428,Robert,Davis,Female,65.0,FL,2020-07-26,False,0.0,Large,No
CUST00834,Linda,Johnson,Other,78.0,NY,2017-06-13,True,92817.49,Big,
